AuthorID,Author,Date,Content,Attachments,Reactions
"1325579039888511056","Tickets v2#5105","2026-03-16T20:11:55.0680000+00:00","","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:02.6610000+00:00","huh","",""
"1063651017977249873","john5l3","2026-03-16T20:12:07.0540000+00:00","hiya","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:07.2410000+00:00","what do YOU want","",""
"1063651017977249873","john5l3","2026-03-16T20:12:23.1680000+00:00","jdand15 is my user","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:28.2660000+00:00","right","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:37.5840000+00:00","is this like an appeal?","",""
"1063651017977249873","john5l3","2026-03-16T20:12:40.2180000+00:00","yea","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:47.3990000+00:00","ban id","",""
"1063651017977249873","john5l3","2026-03-16T20:12:49.0230000+00:00","guilty","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:49.6750000+00:00","reason","",""
"957218887496269874","tofferleel12","2026-03-16T20:12:56.1730000+00:00","how long is it","",""
"1063651017977249873","john5l3","2026-03-16T20:13:01.2250000+00:00","permanent","",""
"957218887496269874","tofferleel12","2026-03-16T20:13:08.3150000+00:00","send screenie of ban","",""
"1063651017977249873","john5l3","2026-03-16T20:13:15.5250000+00:00","k one sec","",""
"1063651017977249873","john5l3","2026-03-16T20:14:31.8610000+00:00","ik but","",""
"1063651017977249873","john5l3","2026-03-16T20:14:38.5060000+00:00","the thing","",""
"1063651017977249873","john5l3","2026-03-16T20:14:40.3260000+00:00","is","",""
"1063651017977249873","john5l3","2026-03-16T20:14:54.3560000+00:00","WAIT","",""
"1063651017977249873","john5l3","2026-03-16T20:14:55.8950000+00:00","but","",""
"1063651017977249873","john5l3","2026-03-16T20:15:11.5930000+00:00","wait yall gave me 3 only","",""
"1063651017977249873","john5l3","2026-03-16T20:15:48.6010000+00:00","im sorry tho","",""
"1063651017977249873","john5l3","2026-03-16T20:15:59.1990000+00:00","i dont know what i was thinking","",""
"957218887496269874","tofferleel12","2026-03-16T20:16:31.1640000+00:00","drop screenie of ban lowkey","",""
"1063651017977249873","john5l3","2026-03-16T20:16:31.6000000+00:00","i tried searching for another freebuild but none of them are as good as this","",""
"1063651017977249873","john5l3","2026-03-16T20:16:51.0620000+00:00","","https://cdn.discordapp.com/attachments/1483196133042950386/1483197376041844736/image.png?ex=69bfa572&is=69be53f2&hm=5f6fb606876fec8f2a06ead7168401a0ae7bc678d47cba921da30b2300a979f0&",""
"957218887496269874","tofferleel12","2026-03-16T20:17:40.0890000+00:00","yo","",""
"957218887496269874","tofferleel12","2026-03-16T20:17:41.4390000+00:00","lowkey","",""
"1063651017977249873","john5l3","2026-03-16T20:17:44.7490000+00:00","is there any way i can get unbanned","",""
"957218887496269874","tofferleel12","2026-03-16T20:17:45.6450000+00:00","how do i check ban id's","",""
"957218887496269874","tofferleel12","2026-03-16T20:17:50.7230000+00:00","like what command","",""
"957218887496269874","tofferleel12","2026-03-16T20:18:24.8920000+00:00","i mean you could prob just like make a skript for searching them or smth","",""
"1063651017977249873","john5l3","2026-03-16T20:18:59.8580000+00:00","like no way at all","",""
"957218887496269874","tofferleel12","2026-03-16T20:19:07.8280000+00:00","so wanna close this tichet?","",""
"957218887496269874","tofferleel12","2026-03-16T20:19:10.1810000+00:00","ticket","",""
"1063651017977249873","john5l3","2026-03-16T20:19:10.6760000+00:00","i cant get one more chance","",""
"957218887496269874","tofferleel12","2026-03-16T20:19:22.8270000+00:00","what did you even grief","",""
"957218887496269874","tofferleel12","2026-03-16T20:19:29.5740000+00:00","was it worth it","",""
"1063651017977249873","john5l3","2026-03-16T20:19:32.5590000+00:00","swastika","",""
"957218887496269874","tofferleel12","2026-03-16T20:19:47.5650000+00:00","uh","",""
"1063651017977249873","john5l3","2026-03-16T20:19:50.7730000+00:00","that was the last offence one","",""
"957218887496269874","tofferleel12","2026-03-16T20:19:55.1890000+00:00","pretty sure thats allowed","",""
"1063651017977249873","john5l3","2026-03-16T20:20:00.3370000+00:00","yea but","",""
"1063651017977249873","john5l3","2026-03-16T20:20:16.7600000+00:00","they thought i griefed a flag","",""
"1063651017977249873","john5l3","2026-03-16T20:20:32.9610000+00:00","huh?","",""
"957218887496269874","tofferleel12","2026-03-16T20:20:32.9630000+00:00","lowkey forgot about st4r","",""
"1063651017977249873","john5l3","2026-03-16T20:21:01.2030000+00:00","oh thats what","",""
"1063651017977249873","john5l3","2026-03-16T20:21:09.6420000+00:00","all i did was grief a swastika","",""
"957218887496269874","tofferleel12","2026-03-16T20:21:36.1550000+00:00","@Kundaliel  lowkey can i get my one warn taken off","",""
"957218887496269874","tofferleel12","2026-03-16T20:21:46.6210000+00:00","its a nbt distribution warn from like a year ago","",""
"1063651017977249873","john5l3","2026-03-16T20:22:13.9970000+00:00","but all i did was break a swastika","",""
"1063651017977249873","john5l3","2026-03-16T20:22:27.4440000+00:00","why did it say i broke the map","",""
"957218887496269874","tofferleel12","2026-03-16T20:23:08.3610000+00:00","@Kundaliel thanks the nbt distri was a perma one >:)","",""
"1063651017977249873","john5l3","2026-03-16T20:23:51.8720000+00:00","but i didnt do that","",""
"957218887496269874","tofferleel12","2026-03-16T20:25:22.4730000+00:00","","https://cdn.discordapp.com/attachments/1483196133042950386/1483199521570951249/image.png?ex=69bfa772&is=69be55f2&hm=1d88a4f164a6a7956776482a640c7811f8678f0a9dea3e6275b56f4d4a4f25cd&",""
"1063651017977249873","john5l3","2026-03-16T20:25:40.0000000+00:00","ok i was clearing out under the map","",""
"1063651017977249873","john5l3","2026-03-16T20:25:44.7470000+00:00","that one time","",""
"1063651017977249873","john5l3","2026-03-16T20:25:53.7380000+00:00","and they thought i was griefing","",""
"1063651017977249873","john5l3","2026-03-16T20:26:07.8260000+00:00","but i was just using nuker so it would be faster","",""
"957218887496269874","tofferleel12","2026-03-16T20:26:23.1310000+00:00","https://tenor.com/view/wednesday-my-dudes-frog-gif-11713216","",""
"1063651017977249873","john5l3","2026-03-16T20:26:38.1320000+00:00","and i didnt go anywhere near the surface until i was done","",""
"957218887496269874","tofferleel12","2026-03-16T20:26:46.1140000+00:00","who doesnt allow nuker for that use","",""
"957218887496269874","tofferleel12","2026-03-16T20:26:59.9770000+00:00","exactly","",""
"1063651017977249873","john5l3","2026-03-16T20:27:09.8120000+00:00","so then why did i get banned","",""
"957218887496269874","tofferleel12","2026-03-16T20:27:10.4520000+00:00","https://tenor.com/view/touhou-bad-apple-epstein-redacted-censored-gif-10036928356525470623","",""
"957218887496269874","tofferleel12","2026-03-16T20:27:16.9130000+00:00","https://cdn.discordapp.com/attachments/1292077547030315011/1375376917946962011/7320831648431688416.gif","",""
"1063651017977249873","john5l3","2026-03-16T20:27:43.0450000+00:00","but i wa","",""
"1063651017977249873","john5l3","2026-03-16T20:27:43.9260000+00:00","s","",""
"957218887496269874","tofferleel12","2026-03-16T20:27:59.7270000+00:00","https://cdn.discordapp.com/attachments/1108556917447606333/1306444740601974804/9aaflh.gif","",""
"957218887496269874","tofferleel12","2026-03-16T20:28:07.8180000+00:00","https://tenor.com/view/pigeon-vibes-emmit-fenn-who-dat-music-gif-18494627","",""
"1063651017977249873","john5l3","2026-03-16T20:28:20.2210000+00:00","wdym","",""
"1063651017977249873","john5l3","2026-03-16T20:28:34.6100000+00:00","because i was chatting with someone while doing it","",""
"1063651017977249873","john5l3","2026-03-16T20:32:41.0370000+00:00","where is he","",""
"1063651017977249873","john5l3","2026-03-16T20:37:29.1530000+00:00","how do we get him","",""
"1063651017977249873","john5l3","2026-03-16T20:39:12.7180000+00:00","hello?","",""
"957218887496269874","tofferleel12","2026-03-17T12:20:33.3730000+00:00","https://tenor.com/view/you-are-muted-jeremy-clarkson-gif-24026601","",""
