AuthorID,Author,Date,Content,Attachments,Reactions
"1325579039888511056","Tickets v2#5105","2026-03-15T21:48:21.2950000+00:00","","",""
"1230950348605227137","notborednow","2026-03-15T21:50:54.6430000+00:00","yes","",""
"1230950348605227137","notborednow","2026-03-15T21:51:07.3340000+00:00","ban appeal","",""
"1230950348605227137","notborednow","2026-03-15T21:51:50.5180000+00:00","ok","",""
"1230950348605227137","notborednow","2026-03-15T21:54:11.9430000+00:00","IGN: NotBoredNowfrfr
Punisher: TheLastArchivist
so i got banned for lag machines but i didnt mean it for a lag machine (showing delays of pistons), also there was no specific rules about lag machines when i did /rules.","",""
"957218887496269874","tofferleel12","2026-03-16T12:12:34.1300000+00:00","fah","",""
"957218887496269874","tofferleel12","2026-03-16T12:13:04.7070000+00:00","lwokey @Horizon banned vro too","https://cdn.discordapp.com/attachments/1482858015223709768/1483075631347400724/image.png?ex=69bfdcd0&is=69be8b50&hm=f79910b62b104110c6808b02cccf863ad45b47f0301f88c3bee5f280c84c9f8f&",""
"957218887496269874","tofferleel12","2026-03-16T12:14:22.8620000+00:00","","https://cdn.discordapp.com/attachments/1482858015223709768/1483075958524084245/image.png?ex=69bfdd1e&is=69be8b9e&hm=1c1a76e303422afac0b935ace34acb5ab929f775928c0ba8a2c2063c92a14f22&,https://cdn.discordapp.com/attachments/1482858015223709768/1483075958842986507/image.png?ex=69bfdd1e&is=69be8b9e&hm=fe4c4875e8fefaa7d05fbdb67069b71c1d807aad358e8ad644650e2069ad2d9b&",""
"957218887496269874","tofferleel12","2026-03-16T12:14:35.0960000+00:00","it was set to repeating","",""
"957218887496269874","tofferleel12","2026-03-16T12:14:44.3710000+00:00","and it was hidden underground","",""
"957218887496269874","tofferleel12","2026-03-16T12:14:53.7450000+00:00","seems pretty lag machine to me","",""
"1230950348605227137","notborednow","2026-03-16T16:16:04.2510000+00:00","how do 2 people ban 1 player bruh 😭","",""
"1230950348605227137","notborednow","2026-03-16T16:16:05.3700000+00:00","alr","",""
"1230950348605227137","notborednow","2026-03-16T16:16:39.3150000+00:00","btw can you add no lag machines to rules","",""
"1230950348605227137","notborednow","2026-03-16T16:16:49.5880000+00:00","would be nice","",""
"957218887496269874","tofferleel12","2026-03-16T16:17:18.1730000+00:00","i am only jr mod fah","",""
