AuthorID,Author,Date,Content,Attachments,Reactions
"1025291090481381456","egono","2023-08-08T08:52:34.1570000+00:00","🤓  Announcement Ping - @PING | Notice","","🤓 (254)"
"1168492697401700406","iron_56538","2025-02-20T14:48:43.3300000+00:00","🫡  Applications - @PING | Applications","","🫡 (100)"
"1025291090481381456","egono","2025-05-24T08:14:16.4850000+00:00","🛠️  Updates - @PING | Updates","","🛠️ (76)"
"1025291090481381456","egono","2025-05-24T08:15:31.2650000+00:00","🅾️  Map Resets - @PING | Map Resets","","🅾️ (51)"
"1025291090481381456","egono","2025-08-07T16:39:26.1080000+00:00","☀️  Event Ping - @PING | Events","","☀️ (57)"
"757997811055984760","kundaliel","2026-04-13T21:05:43.5320000+00:00","Hello! So we've noticed that pinging everyone for our media channel wasn't the best idea...
Please react to this message with 🎥 to get the @PING | Media role!","","🎥 (20)"
"1260410076301099040","kippytano","2026-04-13T21:08:32.2370000+00:00","@PING | Notice","",""
