AuthorID,Author,Date,Content,Attachments,Reactions
"1325579039888511056","Tickets v2#5105","2026-03-15T14:40:35.1070000+00:00","","",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:41:18.3130000+00:00","===========================
SUBJECT: Lag machine?
IGN: NotBoredNowfrfr
DESCRIPTION: I guess this is an lag machine
NOTES: Additional information (if none leave blank)
===========================","",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:41:21.3290000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1482750558275371120/image.png?ex=69bfff91&is=69beae11&hm=22f2dc0a187bb8363f89dd3e5aa2e0f1139d00ec2f3ec54a4686d6a30456e8f4&",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:41:26.9080000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1482750581616410796/image.png?ex=69bfff96&is=69beae16&hm=e820c5c07898447cb733f774a16aca50dd05c7c8a0cc6cfb5ec8109ff0159c92&",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:41:34.5160000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1482750613497446481/image.png?ex=69bfff9e&is=69beae1e&hm=6366cdd4ba3279a9e1baf7517968d28fb6081e9b16f476b6660166a142795521&",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:45:49.1690000+00:00","and got another griefer","",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:46:02.5710000+00:00","Mega_ka griefing 7d","",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:46:04.8770000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1482751747544973322/image.png?ex=69c000ac&is=69beaf2c&hm=a26b10301ab748434580798420a7305fbf0c5a90ecbcf49c0f33486052e23ce1&",""
"1248580991878955009","_theinfamousghost_","2026-03-15T14:46:15.2250000+00:00","(not the player that u can see next to me)","",""
"957218887496269874","tofferleel12","2026-03-15T19:50:25.7320000+00:00","are you sure you didnt build it","",""
"806746993628020811","horyzonal","2026-03-15T19:53:47.2760000+00:00","what","",""
"957218887496269874","tofferleel12","2026-03-15T19:53:59.1260000+00:00","lowkey bored","",""
"806746993628020811","horyzonal","2026-03-15T19:54:21.6090000+00:00","notborednowfrfr","",""
"957218887496269874","tofferleel12","2026-03-15T19:54:45.5110000+00:00","iamlowkeynotboredanymorevrofrfr","",""
"806746993628020811","horyzonal","2026-03-15T19:55:31.0820000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1482829619919978516/My_statement_collection_D_pt_1_13.jpg?ex=69bfa073&is=69be4ef3&hm=9b9a442b03f8e0fb3f4dcd9f5d2fff6b1c2ef63929a15df6859a8df78ffb8c09&",""
"957218887496269874","tofferleel12","2026-03-15T19:55:50.4390000+00:00","the 16 font changes are crazy","",""
"957218887496269874","tofferleel12","2026-03-15T19:56:02.5940000+00:00","i lowkey didnt know that you could /ban and shi via the discord","",""
"1129336362705887282","50xcreative#9271","2026-03-15T19:56:19.0860000+00:00",":white_check_mark: Successfully banned `notborednowfrfr` for the reason: `lag machine`","","🔥 (1)"
"957218887496269874","tofferleel12","2026-03-15T19:56:34.9670000+00:00","fire","",""
"806746993628020811","horyzonal","2026-03-15T19:57:24.3950000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1482830095210119402/My_statement_collection_D_pt_1_5.jpg?ex=69bfa0e4&is=69be4f64&hm=d896f2d42bec6864c24e7122489cfb310b4032bc8ec6f0819197a8e942a6cb2a&",""
"957218887496269874","tofferleel12","2026-03-15T20:00:07.2290000+00:00","","",""
"957218887496269874","tofferleel12","2026-03-15T20:00:07.7910000+00:00","lowkey ts is so old we nEED to close the old tickets","",""
"957218887496269874","tofferleel12","2026-03-15T20:00:14.5560000+00:00","@Horizon","",""
"1248580991878955009","_theinfamousghost_","2026-03-15T20:18:52.7790000+00:00","how did this end up as a club to hangout","",""
"1248580991878955009","_theinfamousghost_","2026-03-15T20:19:06.2150000+00:00","lowkey fire","",""
"957218887496269874","tofferleel12","2026-03-17T12:31:19.0000000+00:00","all tickets are like this gng","",""
"957218887496269874","tofferleel12","2026-03-17T12:31:47.3340000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1483442727449264300/image.png?ex=69bfe133&is=69be8fb3&hm=f029c07a73c354511ccd7052326a704d52515929df793ff1678d24adb37cf1d5&",""
"957218887496269874","tofferleel12","2026-03-17T12:32:09.9170000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1483442821976559728/image.png?ex=69bfe149&is=69be8fc9&hm=9cae014a1411b13dcf4f52c39fa3116ab6c2a298c60b110218d0add619009fae&",""
"1248580991878955009","_theinfamousghost_","2026-03-17T15:58:43.9690000+00:00","This server is soo cooked..","",""
"806746993628020811","horyzonal","2026-03-17T23:46:29.5500000+00:00","","https://cdn.discordapp.com/attachments/1482750363152158875/1483612522077749279/Here_are_all_my_statements_13.jpg?ex=69bfd695&is=69be8515&hm=448c4624916b0a1dc25c7e1e5dbc4735fdedcc49a121410118cee91e9fc16d51&",""
"1248580991878955009","_theinfamousghost_","2026-03-21T13:35:06.2670000+00:00","https://tenor.com/view/rudy-kobansky-profitansky-power-respect-respect-bro-gif-15461013403402499837","",""
"1248580991878955009","_theinfamousghost_","2026-03-21T13:35:14.2200000+00:00","Atleast here I can put gifs","",""
