AuthorID,Author,Date,Content,Attachments,Reactions
"1325579039888511056","Tickets v2#5105","2026-03-18T02:41:25.4650000+00:00","","",""
"541779358130634797","solofighter89","2026-03-18T02:42:15.4410000+00:00","major grief, plz fix","https://cdn.discordapp.com/attachments/1483656542719971328/1483656754553422004/image.png?ex=69bfffc7&is=69beae47&hm=1be4818a282fcceb34ad5fc66e753b67612d8f9116c082a782f66db763d81bd2&,https://cdn.discordapp.com/attachments/1483656542719971328/1483656754884513853/image.png?ex=69bfffc7&is=69beae47&hm=b1fd1eeaf38ec1618bc57e681bef543f7f4f006896844edf8e76176848087648&",""
"806746993628020811","horyzonal","2026-03-18T04:25:34.2390000+00:00","ok","",""
"806746993628020811","horyzonal","2026-03-18T04:25:36.0750000+00:00","30 day ban","",""
"1354894912092377380","amsity","2026-03-18T11:33:17.0990000+00:00","permanent ban","",""
"806746993628020811","horyzonal","2026-03-18T11:36:33.8070000+00:00","permenant banish to the south pole","",""
"1354894912092377380","amsity","2026-03-18T14:45:26.7030000+00:00","ip ban + perma ban + discord account termination + discord server timeout + discord server ban + blacklist","",""
"806746993628020811","horyzonal","2026-03-18T23:18:35.8380000+00:00","guillotine","",""
"1325579039888511056","Tickets v2#5105","2026-03-21T13:59:47.5580000+00:00","","",""
"1325579039888511056","Tickets v2#5105","2026-03-21T16:59:52.8620000+00:00","","",""
"541779358130634797","solofighter89","2026-03-21T17:00:15.9340000+00:00","wtf why can't i close this ticket","https://cdn.discordapp.com/attachments/1483656542719971328/1484959843335798814/image.png?ex=69c0201f&is=69bece9f&hm=f9a7f44ba70d900405e222818f258a5dba70a6499a6d3a4126d3666ce8b9355a&",""
"503554699526406144","sgdy","2026-03-21T17:00:36.9300000+00:00","Manage channel perms","",""
"541779358130634797","solofighter89","2026-03-21T17:01:08.5780000+00:00",":/","",""
