AuthorID,Author,Date,Content,Attachments,Reactions
"1325579039888511056","Tickets v2#5105","2026-03-20T17:02:18.1130000+00:00","","",""
"1005413712536023100","listack","2026-03-20T17:02:24.9830000+00:00","https://medal.tv/games/minecraft/clips/mlnsFBB5A97mFvqlb?invite=cr-MSxYTGIsNDM1MTA3MDg5","",""
"1005413712536023100","listack","2026-03-20T17:02:32.6980000+00:00","ban this kid called yoyotttic","",""
"1005413712536023100","listack","2026-03-20T17:02:35.8260000+00:00","griefing","",""
"1453478873437048905","mooniesliced","2026-03-21T13:50:09.1440000+00:00","this does not show any proof of the grief","",""
"1453478873437048905","mooniesliced","2026-03-21T13:50:16.6010000+00:00","idk what u want us to do","",""
"1005413712536023100","listack","2026-03-21T13:50:27.7750000+00:00","do you not see","",""
"1005413712536023100","listack","2026-03-21T13:50:31.0810000+00:00","someone in the back","",""
"1005413712536023100","listack","2026-03-21T13:50:34.4310000+00:00","breaking blocks","",""
"1453478873437048905","mooniesliced","2026-03-21T13:51:38.8320000+00:00","someone","",""
"1453478873437048905","mooniesliced","2026-03-21T13:51:51.2870000+00:00","+how are we suppost to know that theyre not griefing themselves","",""
"1005413712536023100","listack","2026-03-21T16:08:41.2380000+00:00","ig if you don’t believe me but you have my word and others’ word that he griefed","",""
