AuthorID,Author,Date,Content,Attachments,Reactions
"1452455946088353794","skylerhg41","2026-03-19T04:00:06.1930000+00:00","There is like no more diamonds","","star (2)"
"806746993628020811","horyzonal","2026-03-19T04:40:14.0910000+00:00","why are y'all enjoying the void","",""
"1452455946088353794","skylerhg41","2026-03-19T04:42:27.0710000+00:00","because server is down","",""
"957218887496269874","tofferleel12","2026-03-21T16:07:23.9760000+00:00","the void is fire","",""
"1192432339033272320","n0xolotl","2026-03-21T16:08:58.9310000+00:00","peak, but i found a way to do the dias using the coal you get from mainline mine, you can use compressor to get the comrpessed coal then use the presser","",""
